N_per_condition,N_tot,N_countries,H1a,H1b,H2a,H2b,H3a,H3b,smaller_fraction
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,16000,40,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
100,20000,50,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
125,15000,30,1,1,1,1,1,1,0.5
